# project_name=nanlin solverstep_min=20
t_next,delta_nst,delta_nfe,delta_ncfn,delta_netf,h_last,h_cur
642140.000000,4,6,0,0,5.267625244137129,5.267625244137129
642160.000000,4,6,0,0,5.267625244137129,5.267625244137129
642180.000000,3,4,0,0,5.267625244137129,5.267625244137129
642200.000000,4,6,0,0,5.267625244137129,5.267625244137129
642220.000000,4,6,0,0,5.267625244137129,5.267625244137129
642240.000000,4,6,0,0,5.267625244137129,5.267625244137129
642260.000000,4,6,0,0,5.267625244137129,5.267625244137129
642280.000000,3,5,0,0,5.267625244137129,5.267625244137129
642300.000000,4,6,0,0,5.267625244137129,5.267625244137129
642320.000000,4,7,0,0,5.267625244137129,5.267625244137129
642340.000000,4,7,0,0,5.267625244137129,5.267625244137129
642360.000000,4,4,0,0,5.267625244137129,5.267625244137129
642380.000000,3,3,0,0,5.267625244137129,5.267625244137129
642400.000000,4,4,0,0,5.267625244137129,5.267625244137129
642420.000000,4,4,0,0,5.267625244137129,5.267625244137129
642440.000000,4,5,0,0,5.267625244137129,5.267625244137129
642460.000000,3,5,0,0,5.267625244137129,5.267625244137129
642480.000000,4,7,0,0,5.267625244137129,5.267625244137129
642500.000000,4,7,0,0,5.267625244137129,5.267625244137129
642520.000000,4,6,0,0,5.267625244137129,5.267625244137129
642540.000000,4,7,0,0,5.267625244137129,5.267625244137129
642560.000000,3,5,0,0,5.267625244137129,5.267625244137129
642580.000000,4,7,0,0,5.267625244137129,5.267625244137129
642600.000000,4,7,0,0,5.267625244137129,5.267625244137129
642620.000000,4,7,0,0,5.267625244137129,5.267625244137129
642640.000000,4,7,0,0,5.267625244137129,5.267625244137129
642660.000000,3,5,0,0,5.267625244137129,5.267625244137129
642680.000000,4,7,0,0,5.267625244137129,5.267625244137129
642700.000000,4,6,0,0,5.267625244137129,5.267625244137129
642720.000000,4,5,0,0,5.267625244137129,5.267625244137129
642740.000000,4,7,0,0,5.267625244137129,5.267625244137129
642760.000000,3,4,0,0,5.267625244137129,5.267625244137129
642780.000000,11,19,2,0,0.81142270598630839,0.81142270598630839
642800.000000,14,23,1,0,0.78720827325939913,0.78720827325939913
642820.000000,25,25,0,0,0.78720827325939913,0.78720827325939913
642840.000000,26,26,0,0,0.78720827325939913,0.78720827325939913
642860.000000,25,25,0,0,0.78720827325939913,0.78720827325939913
642880.000000,25,25,0,0,0.78720827325939913,0.78720827325939913
642900.000000,26,26,0,0,0.78720827325939913,0.78720827325939913
642920.000000,25,25,0,0,0.78720827325939913,0.78720827325939913
642940.000000,26,26,0,0,0.78720827325939913,0.78720827325939913
642960.000000,25,25,0,0,0.78720827325939913,0.78720827325939913
642980.000000,19,26,1,0,0.77690198936883326,0.77690198936883326
643000.000000,26,26,0,0,0.77690198936883326,0.77690198936883326
643020.000000,26,26,0,0,0.77690198936883326,0.77690198936883326
643040.000000,25,25,0,0,0.77690198936883326,0.77690198936883326
643060.000000,26,26,0,0,0.77690198936883326,0.77690198936883326
643080.000000,26,26,0,0,0.77690198936883326,0.77690198936883326
643100.000000,26,26,0,0,0.77690198936883326,0.77690198936883326
643120.000000,25,25,0,0,0.77690198936883326,0.77690198936883326
643140.000000,26,26,0,0,0.77690198936883326,0.77690198936883326
643160.000000,13,29,2,0,3.1264971883766899,3.1264971883766899
643180.000000,6,14,1,0,4.5114690366258214,4.5114690366258214
643200.000000,12,32,4,0,1.2119074162163475,2.1133267140962526
643220.000000,9,22,2,0,4.1752523946294335,4.1752523946294335
643240.000000,11,28,3,0,5.0348209349252011,9.7808349866762256
643260.000000,12,31,4,0,4.2021080918966964,7.3024078113395383
643280.000000,10,26,3,0,2.313088359205099,4.3704591194249485
643300.000000,9,22,2,0,4.3709148146942054,9.2423243373302117
643320.000000,11,28,4,0,1.2959717594438653,1.2959717594438653
643340.000000,14,34,4,0,1.963766222204143,3.9687448355015991
643360.000000,11,30,4,0,1.1728014775249258,1.1728014775249258
643380.000000,10,22,2,0,2.2879755544979514,4.6750103639033549
643400.000000,11,31,5,0,0.56640848451109449,0.56640848451109449
643420.000000,13,30,3,0,2.2424367504563447,4.695505258685718
643440.000000,11,30,4,0,1.208101697342763,1.208101697342763
643460.000000,11,28,3,0,2.0183232850162742,2.0183232850162742
643480.000000,12,32,4,0,1.0657979416266319,1.0657979416266319
643500.000000,11,26,3,0,1.4202253834177989,1.4202253834177989
643520.000000,14,36,4,0,2.0065225295153875,4.061927110360827
643540.000000,10,26,3,0,1.1997799459356069,1.9986613574419352
643560.000000,10,25,3,0,1.0961033387430263,1.0961033387430263
643580.000000,10,24,2,0,4.3804459873561195,8.0340782509338062
643600.000000,12,31,4,0,1.1613676611442234,2.0697778361114376
643620.000000,9,22,2,0,5.6076936750781501,9.6571314308637799
643640.000000,13,31,4,0,1.8586249711844069,6.1656159124043901
643660.000000,9,24,3,0,2.9847006063497314,2.9847006063497314
643680.000000,25,28,1,0,0.74617515158743286,0.74617515158743286
643700.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
643720.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
643740.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
643760.000000,26,26,0,0,0.74617515158743286,0.74617515158743286
643780.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
643800.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
643820.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
643840.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
643860.000000,26,26,0,0,0.74617515158743286,0.74617515158743286
643880.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
643900.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
643920.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
643940.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
643960.000000,26,26,0,0,0.74617515158743286,0.74617515158743286
643980.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644000.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644020.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644040.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644060.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644080.000000,26,26,0,0,0.74617515158743286,0.74617515158743286
644100.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644120.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644140.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644160.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644180.000000,26,26,0,0,0.74617515158743286,0.74617515158743286
644200.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644220.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644240.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644260.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644280.000000,26,26,0,0,0.74617515158743286,0.74617515158743286
644300.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644320.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
