step_idx	t_sim	setup_called	hypre_iters	hypre_op_count	operator_complexity	setup_wall_sec	solve_wall_sec	cvode_nli_step	cvode_nfeLS_step
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.069048e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.037594e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.063040e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.068779e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.944878e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.002564e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.159401e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.034382e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.800536e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.071161e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.148618e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.085594e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.051231e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.104850e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.065286e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.087984e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.239903e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.127612e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.036952e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.188396e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.112018e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.039737e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.193176e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.127736e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.066110e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.059256e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.107546e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.073933e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.998707e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.104786e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.115780e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.026759e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.098110e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.096651e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.694754e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.011943e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.190294e-02	0	0
