step_idx	t_sim	setup_called	hypre_iters	hypre_op_count	operator_complexity	setup_wall_sec	solve_wall_sec	cvode_nli_step	cvode_nfeLS_step
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.158942e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.168624e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.130202e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.149543e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.164540e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.175736e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.166585e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.151821e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.174480e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.161153e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.150682e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.162042e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.173946e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.164841e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.151400e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.163408e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.155008e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.142689e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.138355e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.153195e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.156035e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.154101e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.189725e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.150301e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.167774e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.163794e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.154469e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.136307e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.139654e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.150000e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.148379e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.145689e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.195238e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.143480e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.163707e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.174167e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.157411e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.153904e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.161356e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.146012e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.124384e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.153751e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.197093e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.120555e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.156390e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.164289e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.166515e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.139465e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.159592e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.146195e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.169853e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.195639e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.160183e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.149963e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.156862e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.159343e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.145846e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.141807e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.165089e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.166096e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.175907e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.174507e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.154412e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.187204e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.178837e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.157232e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.163658e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.160276e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.162450e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.157000e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.166209e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.176968e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.155483e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.166319e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.137936e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.151456e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.136235e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.137640e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.132579e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.142104e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.173669e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.150187e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.163421e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.168033e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.156376e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.148424e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.115542e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.145258e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.148089e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.168401e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.195931e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.164864e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.171265e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.169137e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.156359e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.178864e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.153295e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.149357e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.152425e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.158344e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.191567e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.130017e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.144023e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.141570e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.143908e-02	0	0
-1	0.000000	0	3	397982	1.000000	0.000000e+00	1.128580e-02	0	0
