step_idx	t_sim	setup_called	hypre_iters	hypre_op_count	operator_complexity	setup_wall_sec	solve_wall_sec	cvode_nli_step	cvode_nfeLS_step
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.056045e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.944931e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.109133e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.085369e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.091220e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.098150e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.103410e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.063448e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.092149e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.094185e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.032117e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.056886e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.121178e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.081372e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.013414e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.044272e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.880975e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.026154e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.104612e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.953001e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.015752e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.097100e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.064626e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.026223e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.065954e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.091878e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.060243e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.087809e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.031439e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.070779e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.082114e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.086355e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.053543e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.144614e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.085456e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.028751e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.007147e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.112869e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.122467e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.079903e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.133971e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.002686e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.025785e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.019960e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.760947e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.027854e-02	0	0
