# project_name=xinanjiang solverstep_min=20
t_next,delta_nst,delta_nfe,delta_ncfn,delta_netf,h_last,h_cur
19940.000000,1,1,0,0,20,20
19960.000000,1,1,0,0,20,20
19980.000000,1,1,0,0,20,20
20000.000000,1,1,0,0,20,20
20020.000000,1,1,0,0,20,20
20040.000000,1,1,0,0,20,20
20060.000000,1,1,0,0,20,20
20080.000000,1,1,0,0,20,20
20100.000000,1,1,0,0,20,20
20120.000000,1,1,0,0,20,20
20140.000000,1,1,0,0,20,20
20160.000000,1,1,0,0,20,20
20180.000000,1,1,0,0,20,20
20200.000000,1,1,0,0,20,20
20220.000000,1,1,0,0,20,20
20240.000000,1,1,0,0,20,20
20260.000000,1,1,0,0,20,20
20280.000000,1,1,0,0,20,20
20300.000000,1,1,0,0,20,20
20320.000000,1,1,0,0,20,20
20340.000000,1,1,0,0,20,20
20360.000000,1,1,0,0,20,20
20380.000000,1,1,0,0,20,20
20400.000000,1,1,0,0,20,20
20420.000000,1,1,0,0,20,20
20440.000000,1,1,0,0,20,20
20460.000000,1,1,0,0,20,20
20480.000000,1,1,0,0,20,20
20500.000000,1,1,0,0,20,20
20520.000000,1,1,0,0,20,20
20540.000000,1,1,0,0,20,20
20560.000000,1,1,0,0,20,20
20580.000000,1,1,0,0,20,20
20600.000000,1,1,0,0,20,20
20620.000000,1,1,0,0,20,20
20640.000000,1,1,0,0,20,20
20660.000000,1,1,0,0,20,20
20680.000000,1,1,0,0,20,20
20700.000000,1,1,0,0,20,20
20720.000000,1,1,0,0,20,20
20740.000000,1,1,0,0,20,20
20760.000000,1,1,0,0,20,20
20780.000000,1,1,0,0,20,20
20800.000000,1,1,0,0,20,20
20820.000000,1,1,0,0,20,20
20840.000000,1,1,0,0,20,20
20860.000000,1,1,0,0,20,20
20880.000000,1,1,0,0,20,20
20900.000000,1,1,0,0,20,20
20920.000000,1,1,0,0,20,20
20940.000000,1,1,0,0,20,20
20960.000000,1,1,0,0,20,20
20980.000000,1,1,0,0,20,20
21000.000000,1,1,0,0,20,20
21020.000000,1,1,0,0,20,20
21040.000000,1,1,0,0,20,20
21060.000000,1,1,0,0,20,20
21080.000000,1,1,0,0,20,20
21100.000000,1,1,0,0,20,20
21120.000000,1,1,0,0,20,20
21140.000000,1,1,0,0,20,20
21160.000000,1,1,0,0,20,20
21180.000000,1,1,0,0,20,20
21200.000000,1,1,0,0,20,20
21220.000000,1,1,0,0,20,20
21240.000000,1,1,0,0,20,20
21260.000000,1,1,0,0,20,20
21280.000000,1,1,0,0,20,20
21300.000000,1,1,0,0,20,20
21320.000000,1,1,0,0,20,20
21340.000000,1,1,0,0,20,20
21360.000000,1,1,0,0,20,20
21380.000000,1,1,0,0,20,20
21400.000000,1,1,0,0,20,20
21420.000000,1,1,0,0,20,20
21440.000000,1,1,0,0,20,20
21460.000000,1,1,0,0,20,20
21480.000000,1,1,0,0,20,20
21500.000000,1,1,0,0,20,20
21520.000000,1,1,0,0,20,20
21540.000000,1,1,0,0,20,20
21560.000000,1,1,0,0,20,20
21580.000000,1,1,0,0,20,20
21600.000000,1,1,0,0,20,20
21620.000000,1,1,0,0,20,20
21640.000000,1,1,0,0,20,20
21660.000000,1,1,0,0,20,20
21680.000000,1,1,0,0,20,20
21700.000000,1,1,0,0,20,20
21720.000000,1,1,0,0,20,20
21740.000000,1,1,0,0,20,20
21760.000000,1,1,0,0,20,20
21780.000000,1,1,0,0,20,20
21800.000000,1,1,0,0,20,20
21820.000000,1,1,0,0,20,20
21840.000000,1,1,0,0,20,20
21860.000000,1,1,0,0,20,20
21880.000000,1,1,0,0,20,20
21900.000000,1,1,0,0,20,20
21920.000000,1,1,0,0,20,20
21940.000000,1,1,0,0,20,20
21960.000000,1,1,0,0,20,20
21980.000000,1,1,0,0,20,20
22000.000000,1,1,0,0,20,20
22020.000000,1,1,0,0,20,20
22040.000000,1,1,0,0,20,20
22060.000000,1,1,0,0,20,20
22080.000000,1,1,0,0,20,20
22100.000000,1,1,0,0,20,20
22120.000000,1,1,0,0,20,20
22140.000000,1,1,0,0,20,20
22160.000000,1,1,0,0,20,20
22180.000000,1,1,0,0,20,20
22200.000000,1,1,0,0,20,20
22220.000000,1,1,0,0,20,20
22240.000000,1,1,0,0,20,20
22260.000000,1,1,0,0,20,20
22280.000000,1,1,0,0,20,20
22300.000000,1,1,0,0,20,20
22320.000000,1,1,0,0,20,20
22340.000000,1,1,0,0,20,20
